Province,District,Sector,Cell,Village,Longitude,Latitude,Area_Ha,BBox_MinLon,BBox_MinLat,BBox_MaxLon,BBox_MaxLat
Amajyaruguru,Musanze,Gashaki,Mbwe,Kamato,29.748574384741236,-1.5696739882722859,106.24918653684789,29.74241324426919,-1.5752442442738968,29.754070959751846,-1.5628059482524947
Amajyaruguru,Musanze,Gashaki,Mbwe,Kanzo,29.736680099422212,-1.5740342886714744,149.6417895959036,29.728066165338866,-1.5815130994396176,29.745503147355382,-1.5686141799433255
Amajyaruguru,Musanze,Gashaki,Mbwe,Ngambi,29.740362555688485,-1.5802680161287486,109.84303271036897,29.73292799581027,-1.5847131546512583,29.74638433982408,-1.5727705316560774
Amajyaruguru,Musanze,Gashaki,Mbwe,Raro,29.737751195683405,-1.5650735399253186,95.26619156893166,29.73150130260601,-1.5710688162666069,29.743553838361326,-1.5568374930500601
Amajyaruguru,Musanze,Gashaki,Muharuro,Bugabo,29.7516860182325,-1.553669210294152,168.28999996240887,29.739647591580038,-1.559894738652343,29.76174422641135,-1.5476600508300287
Amajyaruguru,Musanze,Gashaki,Muharuro,Karuganda,29.745408597766318,-1.5479994397372672,60.32991653071402,29.741072381427006,-1.5522492486251211,29.749878610571084,-1.5424160322910074
Amajyaruguru,Musanze,Gashaki,Muharuro,Kibinyogote,29.740718050503,-1.5424690892748376,174.81072243164286,29.734398570937667,-1.553970748520194,29.7475287599327,-1.5332922288710351
Amajyaruguru,Musanze,Gashaki,Muharuro,Mucaca,29.755141415124633,-1.5455913697610433,131.294925007627,29.746794429550736,-1.551500854247141,29.76401969487068,-1.5409223407717867
Amajyaruguru,Musanze,Gashaki,Muharuro,Murandi,29.756615089608566,-1.539131091615945,133.13031154949866,29.74657127026954,-1.5431686046768702,29.765263288142705,-1.5346183185124753
Amajyaruguru,Musanze,Gataraga,Mudakama,Gakuku,29.533286803913043,-1.5261160361640855,141.4240455925967,29.524033279733175,-1.5308904712298381,29.54325172437238,-1.5200107124257565
Amajyaruguru,Musanze,Gataraga,Mudakama,Kagongo,29.500743124631942,-1.5290825011540314,434.72007618823426,29.452494360101614,-1.541718961972018,29.52797004544418,-1.5071154680970504
Amajyaruguru,Musanze,Gataraga,Mudakama,Kararo,29.507568207350264,-1.5190909559751473,676.2975877737402,29.47457001094494,-1.5343984398884845,29.530071944729276,-1.5092276296953628
Amajyaruguru,Musanze,Gataraga,Mudakama,Mikingo,29.508595475308343,-1.5275519775426911,193.11043512772713,29.473820422937035,-1.5392477553022696,29.533386915639607,-1.5160348316359906
Amajyaruguru,Musanze,Gataraga,Mudakama,Rubaka,29.531024625261256,-1.5422627201203163,82.96563626862134,29.524910657049688,-1.5475243380452635,29.537005153465998,-1.5363543062774143
Amajyaruguru,Musanze,Gataraga,Murago,Karurambi,29.53665150551592,-1.5526321102851406,97.13466055730055,29.531597818677625,-1.5596846397501645,29.542767252726488,-1.547347311823121
Amajyaruguru,Musanze,Gataraga,Murago,Manjari,29.544198245576247,-1.5469655900328487,119.18610889042539,29.534416881981276,-1.5516562541261205,29.552065578716437,-1.5427633573768826
Amajyaruguru,Musanze,Gataraga,Murago,Rukingo,29.546880221439718,-1.5375748421236564,105.04251887750644,29.54204818426554,-1.5447400887335592,29.55300971668093,-1.5298187808280375
Amajyaruguru,Musanze,Gataraga,Murago,Rusambu,29.53830578733679,-1.539628940626744,79.60962297849025,29.532688825509723,-1.5442864954044078,29.54419204501247,-1.5350978419435353
Amajyaruguru,Musanze,Gataraga,Murago,Rwinzovu,29.537577053323314,-1.5329850898949775,110.31234980693823,29.529484481787144,-1.5381863184035474,29.54434272671216,-1.5281490138835612
Amajyaruguru,Musanze,Gataraga,Rubindi,Butakanyundo,29.551282732048254,-1.5273765026305852,191.45506527755418,29.540287705451988,-1.5355215170251835,29.560070725106687,-1.5215967974265965
Amajyaruguru,Musanze,Gataraga,Rubindi,Gacondo,29.558322203996894,-1.522347197128201,76.6003701806688,29.5490386219369,-1.5258298028811261,29.570076676826833,-1.5182896935911205
Amajyaruguru,Musanze,Gataraga,Rubindi,Gataraga,29.573566005574584,-1.5277348424850763,129.27693579301354,29.566702574902205,-1.536714687115219,29.583208772328348,-1.5205788763224173
Amajyaruguru,Musanze,Gataraga,Rubindi,Kabaya,29.564089528715726,-1.5302709959724994,127.93377638517909,29.55831405566989,-1.537750135938856,29.571783753574564,-1.523399485376308
Amajyaruguru,Musanze,Gataraga,Rubindi,Kaberege,29.554616587134927,-1.5386240547057135,140.6333522109223,29.547512738486233,-1.5445785612161285,29.561474531112232,-1.5311893308284164
Amajyaruguru,Musanze,Gataraga,Rungu,Gahira,29.48988138531128,-1.53829010594543,714.868909199015,29.450012899756985,-1.5566538555729683,29.51545211334333,-1.506214364481812
Amajyaruguru,Musanze,Gataraga,Rungu,Gatondori,29.494293199484197,-1.5495294206690404,662.7976028385232,29.451561666416605,-1.5694241537701292,29.5294901957156,-1.5079886759145111
Amajyaruguru,Musanze,Gataraga,Rungu,Gatovu,29.527092772151022,-1.5485508042972733,100.08798219880882,29.519301142483958,-1.5528206862613967,29.534420695930113,-1.5416944048488506
Amajyaruguru,Musanze,Gataraga,Rungu,Kampande,29.523119096551525,-1.5562346919263508,217.74371595407854,29.51031180732326,-1.5642838509917592,29.533507074125804,-1.5495880840767535
Amajyaruguru,Musanze,Gataraga,Rungu,Nyarubande,29.499058461198352,-1.5346322966426573,465.09504075906455,29.450012899756985,-1.5512133844474834,29.52525397964893,-1.506082638220586
Amajyaruguru,Musanze,Kimonyi,Birira,Gakoro,29.607080056712086,-1.5254614024694424,143.83313965408828,29.602108688346284,-1.5335722180400506,29.612984391180476,-1.5169466958299163
Amajyaruguru,Musanze,Kimonyi,Birira,Kabagoyi,29.601133126342212,-1.5096329927377212,15.893518336566522,29.59796020946089,-1.5114906043095453,29.60408852088097,-1.5075702879582014
Amajyaruguru,Musanze,Kimonyi,Birira,Kadahenda,29.614907055410388,-1.5191718251513402,89.6204956668935,29.609802934889483,-1.5246073240344657,29.620030138586436,-1.5132241492476006
Amajyaruguru,Musanze,Kimonyi,Birira,Mbugayera,29.595801748670098,-1.516898117009952,260.6233522967725,29.58248398197602,-1.5275781363705254,29.608303759474413,-1.5099502975421812
Amajyaruguru,Musanze,Kimonyi,Birira,Rurembo,29.608635051439233,-1.511925451814943,113.90104902120135,29.601952289897,-1.5182178249978393,29.616291736489863,-1.505618594594617
Amajyaruguru,Musanze,Kimonyi,Buramira,Kabaya,29.58710743802925,-1.5357113544432581,44.325250174013604,29.58343383622331,-1.540118354526765,29.5913912941242,-1.532221333810071
Amajyaruguru,Musanze,Kimonyi,Buramira,Kagwene,29.586059367364115,-1.524940948413422,83.87021572162735,29.58217880420045,-1.532921689073008,29.590399477198044,-1.5165027547990835
Amajyaruguru,Musanze,Kimonyi,Buramira,Kamugeni,29.592951850306402,-1.5260724100386207,132.6243400655374,29.58698532218764,-1.5324045602510916,29.600676269940838,-1.5200246754045696
Amajyaruguru,Musanze,Kimonyi,Buramira,Nyiramuyenzi,29.596618736501192,-1.5393597584694978,125.25391902824578,29.588453976323905,-1.546231764654081,29.605400769573066,-1.532364150988354
